product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
1412,Túi đeo chéo họa tiết ngộ nghĩnh - A,,,599000,214,1,80,"Túi xách, đeo",7
1413,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh ngọc,0.31,340000,490000,275,1,80,"Túi xách, đeo",7
1414,Túi xách du lịch unisex VNL cao cấp đen TXDL124D - Đen,,,349000,134,1,80,"Túi xách, đeo",7
1415,Túi đeo chéo Glamour Chic New MIKKOR GCN - Xám chì,0.42,150000,260000,230,1,80,"Túi xách, đeo",7
1416,Combo balo rút + túi đeo chéo sắc màu - Tím,0.03,222000,230000,117,1,80,"Túi xách, đeo",7
1417,Túi xách du lịch unisex HASUN năng động HS63 - Đỏ,0.31,340000,490000,275,1,80,"Túi xách, đeo",7
1418,Cặp Nam LATA lịch lãm CA13 - Đen,0.39,215000,350000,213,1,80,"Túi xách, đeo",7
1419,Túi đeo chéo họa tiết ngộ nghĩnh - C,,,349000,134,1,80,"Túi xách, đeo",7
1420,Túi đeo chéo lớn MIKKOR The Arnold TA - Đen,0.28,142000,196000,234,1,80,"Túi xách, đeo",7
1421,Túi xách du lịch HASUN tiện dụng HS61 - Xám,0.31,340000,490000,275,1,80,"Túi xách, đeo",7
1422,Cặp xách đa năng nam nữ CNT cao cấp - Nâu đỏ,0.3,160000,230000,229,1,80,"Túi xách, đeo",7
1423,Cặp Nam LATA lịch lãm CA13 - Nâu,0.38,150000,240000,146,1,80,"Túi xách, đeo",7
1424,Túi đeo mini năng động - Xám,0.31,340000,490000,275,1,80,"Túi xách, đeo",7
1425,Túi xách nam đeo chéo PM thời trang - Da bò,,,349000,134,1,80,"Túi xách, đeo",7
1426,Túi đeo mini năng động - Xanh lính,0.38,150000,240000,146,1,80,"Túi xách, đeo",7
1427,Túi đeo chéo lớn MIKKOR The Arnold TA - Nâu,0.31,340000,490000,275,1,80,"Túi xách, đeo",7
1428,Cặp xách đa năng nam nữ CNT cao cấp - Nâu,0.31,589000,859000,220,2,80,"Túi xách, đeo",7
1429,Túi đeo chéo Unisex sọc ngang cá tính - Xanh đen,,,349000,134,1,80,"Túi xách, đeo",7
1430,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh dương,0.17,645000,777000,151,1,80,"Túi xách, đeo",7
1431,Túi xách UINISEX VNL nâu thời trang VNLTX235B - Nâu,0.3,744000,1063000,159,1,80,"Túi xách, đeo",7
1432,Túi đeo chéo họa tiết ngộ nghĩnh - D,0.17,645000,777000,151,1,80,"Túi xách, đeo",7
1433,Túi đeo chéo lớn MIKKOR The Arnold TA - Xám,0.3,255000,364000,134,1,80,"Túi xách, đeo",7
1434,Túi đeo chéo Glamour Chic New MIKKOR GCN - Hồng,0.3,160000,230000,229,1,80,"Túi xách, đeo",7
1435,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Đen,0.28,142000,196000,234,1,80,"Túi xách, đeo",7
1436,Cặp táp nam nữ Fashion Italy - Đen,,,599000,214,1,80,"Túi xách, đeo",7
1437,Túi đeo chéo Unisex sọc ngang cá tính - Xám,0.17,645000,777000,151,1,80,"Túi xách, đeo",7
1438,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Xanh đen,,,599000,214,1,80,"Túi xách, đeo",7
1439,Túi xách du lịch HASUN tiện dụng HS61 - Đen,,,349000,134,1,80,"Túi xách, đeo",7
1440,Cặp Xách Nam Thanh Lịch - Đen,0.05,205000,215000,257,1,80,"Túi xách, đeo",7
1441,Combo 4 món Balo+Túi ipad+ Ví+ túi rút PUSU - Hồng,0.31,589000,859000,220,2,80,"Túi xách, đeo",7
1442,Cặp Nam LATA lịch lãm CA13 - Nâu đỏ,0.05,205000,215000,257,1,80,"Túi xách, đeo",7
1443,Túi đeo chéo họa tiết ngộ nghĩnh - B,0.04,254000,265000,130,1,80,"Túi xách, đeo",7
1444,Túi xách nam đeo chéo PM thời trang - Đen,0.17,645000,777000,151,1,80,"Túi xách, đeo",7
1445,Combo balo rút vs túi đeo chéo Smile - Believe - B,0.3,255000,364000,134,1,80,"Túi xách, đeo",7
1446,Túi thể thao du lịch Duti Sport Soccer - Đen,0.35,219000,337000,239,1,80,"Túi xách, đeo",7
1447,Cặp xách nam Lata CA08 - Nâu,0.41,222000,376000,360,1,80,"Túi xách, đeo",7
1448,Túi đeo chéo Glamour Chic New - Xanh ngọc,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1449,Túi thể thao du lịch Duti Sport Soccer - Tím,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1450,Túi đeo chéo Mikkor Glamour Mac 13'' - Hồng sen,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1451,Combo balo và túi đựng giày thể thao - Xanh dương,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1452,Túi đeo chéo Glamour Chic New - Kem,0.44,185000,330000,289,1,80,"Túi xách, đeo",7
1453,Túi đeo chéo Glamour Chic New - Bạc,0.41,222000,376000,360,1,80,"Túi xách, đeo",7
1454,Túi đeo chéo nam Lata IP05 - Da bò đậm,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1455,Túi đeo chéo nam da cao cấp - Đen,0.45,150000,273000,202,1,80,"Túi xách, đeo",7
1456,Túi Ipad đeo chéo Togo Bags TG03 - Da bò,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1457,Túi thể thao du lịch Duti Sport Soccer - Xám đậm,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1458,Túi đeo chéo Glamour Chic New - Hồng sen,0.15,575000,676000,184,1,80,"Túi xách, đeo",7
1459,Túi đeo chéo Glamour Chic New - Xanh đen,0.37,285000,452000,257,1,80,"Túi xách, đeo",7
1460,Túi đeo chéo Mikkor Glamour Mac 13'' - Xám,0.15,575000,676000,184,1,80,"Túi xách, đeo",7
1461,Cặp xách nam Lata CA10 - Nâu,0.35,124000,191000,221,1,80,"Túi xách, đeo",7
1462,Cặp công sở thời trang nam nữ - Đen,0.37,285000,452000,257,1,80,"Túi xách, đeo",7
1463,Túi đeo chéo Glamour Chic New - Đỏ,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1464,Túi đeo chéo Mikkor Glamour Mac 13'' - Xanh ngọc,0.16,740000,881000,119,1,80,"Túi xách, đeo",7
1465,Túi đeo chéo nam da cao cấp - Nâu,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1466,Túi xách mini unisex đựng điện thoại - Nâu,0.24,665000,875000,251,1,80,"Túi xách, đeo",7
1467,Túi đeo chéo Mikkor Glamour Mac 13'' - Đen,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1468,Cặp xách nam Lata CA10 - Da bò,0.41,417000,707000,109,1,80,"Túi xách, đeo",7
1469,Túi đeo chéo Mikkor Glamour Mac 13'' - Đỏ,0.41,222000,376000,360,1,80,"Túi xách, đeo",7
1470,Túi đeo chéo Mikkor Glamour Mac 13'' - Xanh đen,0.3,290000,414000,421,6,80,"Túi xách, đeo",7
1471,Cặp xách nam Lata CA08 - Da bò,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1472,Túi Ipad đeo chéo Togo Bags TG03 - Nâu,0.3,290000,414000,421,6,80,"Túi xách, đeo",7
1473,Túi đeo chéo Mikkor Glamour Mac 13'' - Nâu,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1474,Túi đeo chéo nam Lata IP05 - Nâu,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1475,Túi du lịch Lata unisex TR02 - Da bò đậm,0.16,740000,881000,119,1,80,"Túi xách, đeo",7
1476,Cặp công sở nam nữ thời trang - Đen,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1477,Túi đeo chéo Mikkor Glamour Mac 13'' - Kem,0.35,219000,337000,239,1,80,"Túi xách, đeo",7
1478,Túi xách mini unisex đựng điện thoại - Đen,0.24,665000,875000,251,1,80,"Túi xách, đeo",7
1479,Túi thể thao du lịch Duti Sport Soccer - Đỏ,0.24,665000,875000,251,1,80,"Túi xách, đeo",7
1480,Cặp xách CNT unisex thời trang - Đen,0.45,150000,273000,202,1,80,"Túi xách, đeo",7
1481,Túi đeo chéo Glamour Chic New - Xanh rêu,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1482,Cặp xách nam Lata CA08 - Đen,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1483,Túi thể thao du lịch Duti Sport Soccer - Xám,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1484,Túi du lịch Lata unisex TR02 - Nâu,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1485,Túi đeo chéo nam Lata IP05 - Đen,0.15,575000,676000,184,1,80,"Túi xách, đeo",7
1486,Túi đeo chéo nam da cao cấp - Da bò,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1487,Cặp xách CNT unisex thời trang - Nâu,0.35,185000,285000,139,1,80,"Túi xách, đeo",7
1488,Túi đeo chéo Glamour Chic New - Xanh lá,0.35,219000,337000,239,1,80,"Túi xách, đeo",7
1489,Túi Ipad đeo chéo Togo Bags TG03 - Đen,0.36,148000,231000,441,1,80,"Túi xách, đeo",7
1490,Túi thể thao du lịch Duti Sport Soccer - Vàng,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1491,Túi xách du lịch nam nữ tiện lợi - Nâu,0.37,285000,452000,257,1,80,"Túi xách, đeo",7
1492,Túi đeo chéo Glamour Chic New - Đen,0.06,329000,350000,211,1,80,"Túi xách, đeo",7
1493,Túi du lịch Lata unisex TR02 - Da bò,0.06,329000,350000,231,1,80,"Túi xách, đeo",7
1494,Balo dù nam nữ Dutti họa tiết thời trang - A,0.35,229000,350000,154,1,80,Ba lô,8
1495,Balo dù nam nữ Dutti họa tiết thời trang - B,0.35,229000,350000,154,1,80,Ba lô,8
1496,Balo phượt thời trang - Đỏ,0.33,235000,350000,281,1,80,Ba lô,8
1497,Balo MIKKOR the Boris Premier TBPR - Đỏ,,,799000,221,1,80,Ba lô,8
1498,Balo MIKKOR the Boris Premier TBPR - Đen,,,799000,221,1,80,Ba lô,8
1499,Balo phượt cá tính - Đen,0.31,339000,490000,292,1,80,Ba lô,8
1500,Balo nam nữ thời trang - Đen,0.3,189000,270000,173,1,80,Ba lô,8
1501,Balo nam nữ Dutti năng động - Xanh,0.44,225000,399000,214,1,80,Ba lô,8
1502,Balo MIKKOR the Boris Premier TBPR - Xanh đen,,,799000,221,1,80,Ba lô,8
1503,Balo phượt thời trang - Xanh lính,0.33,235000,350000,281,1,80,Ba lô,8
1504,Balo nam nữ Style Hàn Quốc Night - Đen,0.47,160000,300000,8,1,80,Ba lô,8
1505,Balo phượt cá tính - Tím than,0.31,339000,490000,292,1,80,Ba lô,8
1506,Balo nam nữ thời trang - Xanh lính,0.3,189000,270000,173,1,80,Ba lô,8
1507,Balo phượt thời trang - Cam,0.33,235000,350000,281,1,80,Ba lô,8
1508,Balo phượt thời trang - Đen,0.33,235000,350000,281,1,80,Ba lô,8
1509,Balo nam nữ thời trang - Đỏ,0.3,189000,270000,173,1,80,Ba lô,8
1510,Balo MIKKOR the Boris Premier TBPR - Đồng,,,799000,221,1,80,Ba lô,8
1511,Balo MIKKOR the Boris Premier TBPR - Xám,,,799000,221,1,80,Ba lô,8
1512,Balo unisex Polyester hoa thời trang - Xanh,0.38,385000,620000,2,1,80,Ba lô,8
1513,Balo phượt thời trang - Xanh dương,0.33,235000,350000,281,1,80,Ba lô,8
1514,Ba lô vải bố nam nữ in hình dễ thương - Xanh đen,0.41,190000,320000,190,1,80,Ba lô,8
1515,Balo đeo chéo phối sọc S - Đen,0.43,169000,299000,147,1,80,Ba lô,8
1516,Balo phượt cá tính - Xanh dương,0.31,339000,490000,292,1,80,Ba lô,8
1517,Balo phượt thời trang - Xanh lá,0.33,235000,350000,281,1,80,Ba lô,8
1518,Balo phượt cá tính - Xanh rêu,0.31,339000,490000,292,1,80,Ba lô,8
1519,Cặp đa năng tiện dụng HASUN HS 73 - Đen,,,249000,187,1,80,Ba lô,8
1520,Balo phượt cá tính - Tím,0.31,339000,490000,292,1,80,Ba lô,8
1521,Balo phượt thời trang - Xám,0.33,235000,350000,281,1,80,Ba lô,8
1522,Balo nam nữ thời trang - Xanh đen,0.3,189000,270000,173,1,80,Ba lô,8
1523,Balo phượt nam nữ thời trang - Xanh,0.4,180000,300000,291,1,80,Ba lô,8
1524,Balo nam nữ Dutti năng động - Đen,0.44,225000,399000,214,1,80,Ba lô,8
1525,Balo phượt nam nữ thời trang - Tím,0.4,180000,300000,291,1,80,Ba lô,8
1526,Balo phượt cá tính - Xám,0.31,339000,490000,292,1,80,Ba lô,8
1527,Balo phượt nam nữ thời trang - Hồng,0.4,180000,300000,291,1,80,Ba lô,8
1528,Balo nam nữ đôi cánh thiên thần - Đen,0.32,170000,250000,133,1,80,Ba lô,8
1529,Balo phượt thời trang - Xanh đen,0.33,235000,350000,281,1,80,Ba lô,8
1530,Balo đeo chéo phối sọc S - Nâu,0.43,169000,299000,147,1,80,Ba lô,8
1531,Balo phượt thời trang - Xanh,0.33,235000,350000,281,1,80,Ba lô,8
1532,Balo phượt nam nữ thời trang - Cam,0.4,180000,300000,291,1,80,Ba lô,8
1533,Balo đeo chéo phối sọc S - Đỏ,0.43,169000,299000,147,1,80,Ba lô,8
1534,Balo phượt nam nữ thời trang - Đỏ,0.4,180000,300000,291,1,80,Ba lô,8
1535,Balo phượt cá tính - Cam,0.31,339000,490000,292,1,80,Ba lô,8
1536,Balo nam nữ thời trang - Tím,0.3,189000,270000,173,1,80,Ba lô,8
1537,Balo phượt nam nữ thời trang - Vàng,0.4,180000,300000,291,1,80,Ba lô,8
1538,Balo phượt cá tính - Xanh đen,0.31,339000,490000,292,1,80,Ba lô,8
1539,Balo nam nữ Galaxy cá tính - Xanh,0.33,199000,299000,163,1,80,Ba lô,8
1540,Balo phượt cá tính - Xanh lá,0.31,339000,490000,292,1,80,Ba lô,8
1541,Ba lô vải bố nam nữ in hình dễ thương - Đen,0.41,190000,320000,190,1,80,Ba lô,8
1542,Balo nam nữ Dutti style Korea vải dù - Xanh đen,0.36,225000,350000,117,1,80,Ba lô,8
1543,Balo laptop nam nữ Troy - Đỏ,0.35,303000,466000,122,1,80,Ba lô,8
1544,Balo du lịch nam HASUN năng động HXK002 - Nâu,0.03,380000,390000,227,1,80,Ba lô,8
1545,Balo Unisex Troy năng động - Hồng,0.34,230000,350000,260,1,80,Ba lô,8
1546,Balo du lịch nam HASUN năng động HXK002 - Đen,0.03,380000,390000,227,1,80,Ba lô,8
1547,Balo nam nữ Dutti lập thể - Xanh dương,0.34,225000,340000,140,1,80,Ba lô,8
1548,Balo laptop nam nữ Troy - Tím,0.35,303000,466000,122,1,80,Ba lô,8
1549,Balo laptop nam nữ Dutti sành điệu - Đen,0.29,295000,415000,161,1,80,Ba lô,8
1550,Balo nam nữ Dutti lập thể - Đỏ,0.34,225000,340000,140,1,80,Ba lô,8
1551,Balo nam HASUN năng động HS52 - Đỏ,,,326000,186,1,80,Ba lô,8
1552,Balo du lịch nam HASUN năng động HXK002 - Xám,0.03,380000,390000,227,1,80,Ba lô,8
1553,Balo nam nữ style Korea sành điệu - Đen,0.2,403000,504000,226,1,80,Ba lô,8
1554,Balo Laptop nam HASUN thời trang HS46 - Xanh dương,0.03,294000,304000,144,1,80,Ba lô,8
1555,Balo nam nữ style Korea sành điệu - Xanh rêu,0.2,403000,504000,226,1,80,Ba lô,8
1556,Balo du lịch nam HASUN thể thao HXK001 - Xám,0.03,365000,375000,239,1,80,Ba lô,8
1557,Balo laptop nam HASUN trẻ trung HS645 - Đen,0.03,312000,322000,229,1,80,Ba lô,8
1558,Combo balo rút + túi đeo chéo Pikachu - Minion - Xanh,0.34,145000,220000,184,1,80,Ba lô,8
1559,Balo nam nữ Dutti style Korea vải dù - Xanh lá,0.36,225000,350000,117,1,80,Ba lô,8
1560,Balo nam nữ Dutti style Korea vải dù - Xám,0.36,225000,350000,117,1,80,Ba lô,8
1561,Balo laptop nam nữ Troy - Đen,0.35,303000,466000,122,1,80,Ba lô,8
1562,Balo Laptop nam HASUN thời trang HS46 - Đỏ,0.03,294000,304000,144,1,80,Ba lô,8
1563,Balo laptop nam HASUN phong cách HS648 - Đỏ,0.03,348000,358000,182,1,80,Ba lô,8
1564,Balo laptop nam HASUN trẻ trung HS645 - Xám,0.03,312000,322000,229,1,80,Ba lô,8
1565,Combo balo dây rút + túi đeo chéo Totoro - Doremon - B,0.37,145000,230000,233,1,80,Ba lô,8
1566,Balo laptop nam nữ Dutti sành điệu - Xám,0.29,295000,415000,161,1,80,Ba lô,8
1567,Balo laptop nam HASUN trẻ trung HS645 - Tím,0.03,312000,322000,229,1,80,Ba lô,8
1568,Combo balo rút + túi đeo chéo Pikachu - Minion - Trắng,0.34,145000,220000,184,1,80,Ba lô,8
1569,Balo laptop nam nữ Dutti sành điệu - Xanh lá,0.29,295000,415000,161,1,80,Ba lô,8
1570,Balo Unisex Troy năng động - Đen,0.34,230000,350000,260,1,80,Ba lô,8
1571,Balo nam nữ style dể thương - Kem,0.37,190000,300000,256,1,80,Ba lô,8
1572,Combo balo rút + túi đeo chéo Paris - London - Đỏ,0.37,145000,230000,269,1,80,Ba lô,8
1573,Balo laptop nam nữ Dutti sành điệu - Hồng,0.29,295000,415000,161,1,80,Ba lô,8
1574,Balo laptop nam HASUN phong cách HS648 - Xám,0.03,348000,358000,182,1,80,Ba lô,8
1575,Balo nam nữ Dutti style Korea vải dù - Đỏ,0.36,225000,350000,117,1,80,Ba lô,8
1576,Combo balo rút và balo mini cá tính - Xanh,0.39,165000,270000,261,1,80,Ba lô,8
1577,Balo nam HASUN năng động HS52 - Nâu,,,326000,186,1,80,Ba lô,8
1578,Combo balo rút vs túi đeo chéo độc lạ - B,0.4,150000,250000,244,1,80,Ba lô,8
1579,Balo du lịch nam HASUN thể thao HXK001 - Đỏ,0.03,365000,375000,239,1,80,Ba lô,8
1580,Balo nam nữ style Korea sành điệu - Xanh dương,0.2,403000,504000,226,1,80,Ba lô,8
1581,Balo nam HASUN năng động HS52 - Xanh đen,,,326000,186,1,80,Ba lô,8
1582,Combo balo dây rút + túi đeo chéo Totoro - Doremon - A,0.37,145000,230000,233,1,80,Ba lô,8
1583,Combo balo rút vs túi đeo chéo độc lạ - A,0.4,150000,250000,244,1,80,Ba lô,8
1584,Balo Laptop nam HASUN thời trang HS46 - Nâu,0.03,294000,304000,144,1,80,Ba lô,8
1585,Balo nam nữ Dutti style Korea vải dù - Xanh rêu,0.36,225000,350000,117,1,80,Ba lô,8
1586,Balo Unisex Troy năng động - Xanh đen,0.34,230000,350000,260,1,80,Ba lô,8
1587,Balo phượt nam nữ style cá tính - Xanh,0.38,350000,560000,140,1,80,Ba lô,8
1588,Balo laptop nam nữ Dutti sành điệu - Xanh dương,0.29,295000,415000,161,1,80,Ba lô,8
1589,Combo balo rút + túi đeo chéo Paris - London - Kem,0.37,145000,230000,269,1,80,Ba lô,8
1590,Balo nam nữ Hàn quốc thời trang - Da bò,0.35,183000,282000,206,1,80,Ba lô,8
1591,Balo nam nữ Hàn quốc thời trang - Xanh đen,0.35,183000,282000,206,1,80,Ba lô,8
1592,Balo du lịch phối mũ thời trang - Xám,0.33,275000,410000,308,1,80,Ba lô,8
1593,Ba lô Mikkor Editor Backpack - Đen,0.1,449000,499000,224,1,80,Ba lô,8
1594,Ba lô Mikkor Editor Backpack - Bạc,0.1,449000,499000,224,1,80,Ba lô,8
1595,Balo vải bố Dutti 01.Teener xuất khẩu - Xanh dương,0.25,203000,271000,260,1,80,Ba lô,8
1596,Ba lô laptop nam nữ 7S - Xám,0.29,349000,492000,191,1,80,Ba lô,8
1597,Ba lô laptop nam nữ 7S - Đỏ,0.29,349000,492000,191,1,80,Ba lô,8
1598,Ba lô Mikkor Editor Backpack - Tím,0.1,449000,499000,224,1,80,Ba lô,8
1599,Balo Nam nữ cỡ lớn siêu bền - Xám,0.32,337000,496000,457,7,80,Ba lô,8
1600,Ba lô Mikkor Editor Backpack - Kem,0.1,449000,499000,224,1,80,Ba lô,8
1601,Balo nam nữ thể thao phong cách - Xám,0.29,270000,380000,178,1,80,Ba lô,8
1602,Balo vải bố Dutti 01.Teener xuất khẩu - Tím than,0.25,203000,271000,260,1,80,Ba lô,8
1603,Balo nam nữ Hàn quốc thời trang - Nâu,0.35,183000,282000,206,1,80,Ba lô,8
1604,Balo du lịch phối mũ thời trang - Xanh đen,0.33,275000,410000,308,1,80,Ba lô,8
1605,Balo nam nữ vải bố Simple cá tính - Cam,0.4,250000,417000,276,2,80,Ba lô,8
1606,Balo nam nữ style Korea sành điệu - Vàng,0.2,403000,504000,226,1,80,Ba lô,8
1607,Balo du lịch phối mũ thời trang - Xanh lá,0.33,275000,410000,308,1,80,Ba lô,8
1608,Balo du lịch phối mũ thời trang - Đỏ,0.33,275000,410000,308,1,80,Ba lô,8
1609,Balo du lịch phối mũ thời trang - Đen,0.33,275000,410000,308,1,80,Ba lô,8
1610,Balo laptop nam nữ phối màu Style - Xanh dương,0.37,273000,433000,314,1,80,Ba lô,8
1611,Balo nam nữ thể thao phong cách - Xanh dương,0.29,270000,380000,178,1,80,Ba lô,8
1612,Ba lô laptop nam nữ 7S - Hồng,0.29,349000,492000,191,1,80,Ba lô,8
1613,Balo nam nữ vải bố Simple cá tính - Xanh đen,0.4,250000,417000,276,2,80,Ba lô,8
1614,Balo nam nữ thể thao phong cách - Đỏ,0.29,270000,380000,178,1,80,Ba lô,8
1615,Balo nam nữ thể thao phong cách - Cam,0.29,270000,380000,178,1,80,Ba lô,8
1616,Balo laptop nam nữ phối màu Style - Đỏ,0.37,273000,433000,314,1,80,Ba lô,8
1617,Balo nam nữ thể thao phong cách - Xanh lá,0.29,270000,380000,178,1,80,Ba lô,8
1618,Balo nam nữ vải bố Simple cá tính - Hồng,0.4,250000,417000,276,2,80,Ba lô,8
1619,Balo vải bố Dutti 01.Teener xuất khẩu - Tím,0.25,203000,271000,260,1,80,Ba lô,8
1620,Ba lô Mikkor Editor Backpack - Hồng sen,0.1,449000,499000,224,1,80,Ba lô,8
1621,Balo nam nữ Hàn quốc thời trang - Đen,0.35,183000,282000,206,1,80,Ba lô,8
1622,Balo nam nữ thể thao phong cách - Xanh,0.29,270000,380000,178,1,80,Ba lô,8
1623,Ba lô Mikkor Editor Backpack - Xanh đen,0.1,449000,499000,224,1,80,Ba lô,8
1624,Balo nam nữ thời trang - Xanh lá,0.32,230000,340000,229,1,80,Ba lô,8
1625,Balo vải bố Dutti 01.Teener xuất khẩu - Cam,0.25,203000,271000,260,1,80,Ba lô,8
1626,Ba lô Mikkor Editor Backpack - Nâu,0.1,449000,499000,224,1,80,Ba lô,8
1627,Ba lô Mikkor Editor Backpack - Đỏ,0.1,449000,499000,224,1,80,Ba lô,8
1628,Balo nam nữ Hàn quốc thời trang - Đỏ,0.35,183000,282000,206,1,80,Ba lô,8
1629,Balo nam nữ style Korea sành điệu - Nâu,0.2,403000,504000,226,1,80,Ba lô,8
1630,Ba lô laptop nam nữ 7S - Xanh dương,0.29,349000,492000,191,1,80,Ba lô,8
1631,Balo Nam nữ cỡ lớn siêu bền - Đen,0.32,337000,496000,457,7,80,Ba lô,8
1632,Balo vải bố Dutti 01.Teener xuất khẩu - Hồng,0.25,203000,271000,260,1,80,Ba lô,8
1633,Balo laptop nam nữ phối màu Style - Cam,0.37,273000,433000,314,1,80,Ba lô,8
1634,Ba lô Mikkor Editor Backpack - Xanh dương,0.1,449000,499000,224,1,80,Ba lô,8
1635,Balo Nam nữ cỡ lớn siêu bền - Tím,0.32,337000,496000,457,7,80,Ba lô,8
1636,Balo Nam nữ cỡ lớn siêu bền - Đỏ,0.32,337000,496000,457,7,80,Ba lô,8
1637,Balo nam nữ vải bố Simple cá tính - Xanh lá,0.4,250000,417000,276,2,80,Ba lô,8
1638,Balo du lịch phối họa tiết thời trang HASUN HS58 - Nâu,,,234000,213,1,80,Ba lô,8
1639,Balo MIKKOR Ducerbackpack New Mikkor DBP - Hồng,,,649000,243,1,80,Ba lô,8
1640,Balo Unisex LEO trơn Kimtabags - Ca cao,,,549000,201,1,80,Ba lô,8
1641,Ba lô nam CLASSIC 28L CABINZERO họa tiết - Xanh lính,,,1390000,128,1,80,Ba lô,8
1642,Balo MIKKOR The Elvis Backpack Royal TEBP - Xanh đen,,,749000,126,1,80,Ba lô,8
